Category,Day,Month,Label,SequenceNumber,Set,Path1,Path2,Path3,Path4,Path5,Path6,Path7,Path8,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22
no_voice,20,9,no,114,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0114.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0114.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,672,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0672.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0672.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,666,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0666.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0666.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,100,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0100.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0100.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,458,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0458.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0458.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,470,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0470.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0470.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,316,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0316.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0316.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,302,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0302.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0302.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,464,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0464.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0464.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,303,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0303.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0303.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,465,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0465.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0465.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,471,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0471.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0471.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,317,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0317.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0317.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,459,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0459.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0459.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,667,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0667.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0667.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,101,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0101.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0101.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,115,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0115.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0115.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,673,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0673.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0673.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,129,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0129.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0129.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,75,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0075.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0075.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,61,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0061.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0061.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,49,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0049.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0049.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,277,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0277.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0277.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,511,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0511.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0511.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,505,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0505.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0505.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,263,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0263.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0263.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,539,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0539.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0539.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,288,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0288.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0288.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,589,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0589.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0589.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,562,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0562.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0562.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,204,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0204.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0204.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,210,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0210.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0210.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,576,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0576.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0576.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,238,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0238.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0238.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,6,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0006.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0006.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,12,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0012.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0012.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,199,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0199.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0199.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,172,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0172.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0172.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,614,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0614.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0614.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,600,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0600.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0600.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,166,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0166.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0166.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,628,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0628.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0628.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,416,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0416.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0416.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,370,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0370.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0370.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,364,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0364.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0364.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,402,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0402.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0402.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,358,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0358.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0358.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,359,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0359.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0359.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,365,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0365.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0365.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,403,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0403.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0403.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,417,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0417.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0417.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,371,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0371.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0371.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,629,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0629.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0629.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,601,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0601.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0601.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,167,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0167.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0167.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,173,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0173.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0173.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,615,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0615.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0615.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,198,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0198.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0198.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,13,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0013.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0013.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,7,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0007.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0007.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,239,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0239.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0239.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,211,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0211.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0211.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,577,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0577.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0577.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,563,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0563.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0563.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,205,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0205.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0205.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,588,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0588.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0588.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,575,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0575.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0575.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,213,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0213.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0213.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,207,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0207.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0207.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,561,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0561.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0561.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,549,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0549.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0549.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,11,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0011.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0011.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,5,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0005.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0005.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,39,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0039.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0039.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,165,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0165.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0165.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,603,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0603.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0603.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,617,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0617.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0617.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,171,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0171.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0171.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,159,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0159.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0159.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,398,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0398.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0398.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,401,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0401.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0401.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,367,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0367.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0367.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,373,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0373.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0373.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,415,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0415.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0415.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,429,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0429.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0429.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,428,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0428.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0428.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,372,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0372.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0372.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,414,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0414.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0414.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,400,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0400.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0400.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,366,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0366.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0366.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,399,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0399.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0399.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,158,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0158.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0158.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,616,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0616.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0616.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,170,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0170.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0170.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,164,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0164.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0164.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,602,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0602.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0602.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,38,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0038.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0038.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,4,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0004.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0004.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,10,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0010.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0010.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,548,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0548.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0548.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,206,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0206.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0206.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,560,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0560.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0560.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,574,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0574.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0574.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,212,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0212.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0212.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,558,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0558.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0558.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,216,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0216.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0216.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,570,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0570.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0570.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,564,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0564.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0564.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,202,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0202.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0202.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,28,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0028.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0028.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,14,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0014.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0014.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,0,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0000.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0000.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,148,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0148.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0148.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,606,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0606.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0606.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,160,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0160.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0160.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,174,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0174.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0174.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,612,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0612.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0612.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,389,Testing,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0389.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0389.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,438,Validation,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0438.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0438.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,362,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0362.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0362.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,404,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0404.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0404.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,410,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0410.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0410.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,376,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0376.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0376.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,411,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0411.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0411.png,,,,,,,,,,,,,,,,,,,
no_voice,20,9,no,377,Training,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch1/0377.png,,/Users/kyy/demo/images_scaled/no_voice/09_20/no/ch3/0377.png,,,,,,,,,,,,,,,,,,,
